id,filename,full_classification,top_level_class
393002,http:##www.cs.tu-berlin.de#techreports#kit#documents#Quantz#kr92.ps.gz,/Artificial_Intelligence/Knowledge_Representation/,Artificial_Intelligence
393136,ftp:##ftp.cs.buffalo.edu#pub#tech-reports#92-03.ps.Z,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
393220,http:##www.cs.berkeley.edu#~lazzaro#biblio#decoder.ps.gz,/Artificial_Intelligence/Speech/,Artificial_Intelligence
393224,ftp:##speech.cse.ogi.edu#pub#docs#langid_icassp95.ps,/Artificial_Intelligence/Speech/,Artificial_Intelligence
393259,http:##www.first.gmd.de#promoter#papers#impmodel.ps.gz,/Programming/Compiler_Design/,Programming
393422,http:##www.cs.rice.edu#CS#PLT#Publications#icalp93-kc.ps.gz,/Programming/Semantics/,Programming
393644,ftp:##ftp.dcs.ex.ac.uk#pub#parallel#tools#schedmon.ps.Z,/Programming/Debugging/,Programming
393660,ftp:##ftp.cc.gatech.edu#pub#gvu#tr#1993#93-33.ps.Z,/Human_Computer_Interaction/Cooperative/,Human_Computer_Interaction
393876,file:##ftp.cis.ohio-state.edu#pub#tech-report#1994#TR50.ps.gz,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
393939,http:##now.cs.berkeley.edu#clumps#sparse.ps,/Operating_Systems/Memory_Management/,Operating_Systems
393943,http:##www.cs.yale.edu#HTML#YALE#CS#HyPlans#douglas-craig#Preprints#cache4.ps.gz,/Operating_Systems/Memory_Management/,Operating_Systems
393944,http:##www.cs.berkeley.edu#~fredwong#research#PAPER#isca98.ps,/Operating_Systems/Memory_Management/,Operating_Systems
394447,ftp:##ftp.cs.huji.ac.il#users#transis#podc-98.ps,/Human_Computer_Interaction/Cooperative/,Human_Computer_Interaction
394467,ftp:##ftp.cs.huji.ac.il#users#transis#TR96-7.ps,/Operating_Systems/Distributed/,Operating_Systems
394476,http:##sls-www.lcs.mit.edu#~hmmeng#thesis.ps,/Artificial_Intelligence/Speech/,Artificial_Intelligence
394553,ftp:##ftp.cs.buffalo.edu#pub#tech-reports#93-15.ps.Z,/Artificial_Intelligence/Agents/,Artificial_Intelligence
394558,ftp:##ftp.cs.buffalo.edu#pub#tech-reports#93-13.ps.Z,/Artificial_Intelligence/Agents/,Artificial_Intelligence
394559,ftp:##ftp.cs.man.ac.uk#pub#robotics#thesis.ps.Z,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
394805,http:##www.cs.gatech.edu#computing#classes#cs6386_97_winter#papers#gr.ps,/Networking/Protocols/,Networking
395024,http:##www.cs.toronto.edu#~mes#papers#concurr.ps.Z,/Artificial_Intelligence/Agents/,Artificial_Intelligence
395025,ftp:##ftp.cs.uu.nl#pub#RUU#CS#techreps#CS-1995#1995-08.ps.gz,/Artificial_Intelligence/Agents/,Artificial_Intelligence
395075,http:##www.aic.nrl.navy.mil#papers#1995#AIC-95-017.ps,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/,Artificial_Intelligence
395160,ftp:##ftp.cs.umd.edu#pub#papers#papers#3489#3489.ps.Z,/Programming/Software_Development/,Programming
395234,http:##www.eecs.berkeley.edu#~varaiya#papers_ps.dir#andrea.5.ps,/Encryption_and_Compression/Compression/,Encryption_and_Compression
395540,ftp:##wol.ra.phy.cam.ac.uk#pub#mackay#ica.ps.gz,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/,Artificial_Intelligence
395547,ftp:##hope.caltech.edu#pub#roweis#Empca#empca.ps,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
395553,http:##neural-server.aston.ac.uk#Papers#postscript#NCRG_97_003.ps.Z,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
395585,http:##www.cs.jhu.edu#~murthy#morpheme.ps.Z,/Artificial_Intelligence/NLP/,Artificial_Intelligence
395592,http:##www.ai.mit.edu#people#cgdemarc#postscript#icgi94.ps,/Artificial_Intelligence/NLP/,Artificial_Intelligence
395612,http:##www.cs.princeton.edu#~ristad#papers#acl95.ps.gz,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
395725,ftp:##ftp.cs.toronto.edu#pub#tap#plate.thesis.ps.Z,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
396085,http:##www.cs.cornell.edu#home#praveen#papers#seq.de95.ps.Z,/Databases/Temporal/,Databases
396235,http:##www.cs.jhu.edu#~goodrich#pubs#polytope.ps,/Data_Structures__Algorithms_and_Theory/Computational_Geometry/,Data_Structures__Algorithms_and_Theory
396240,http:##www.cs.jhu.edu#~goodrich#pubs#func.ps,/Data_Structures__Algorithms_and_Theory/Computational_Geometry/,Data_Structures__Algorithms_and_Theory
396241,http:##www.cs.jhu.edu#~goodrich#pubs#ray.ps,/Data_Structures__Algorithms_and_Theory/Computational_Geometry/,Data_Structures__Algorithms_and_Theory
396292,http:##degas.eecs.berkeley.edu#~dtse#it94.ps,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
396412,ftp:##ftp.mbfys.kun.nl#snn#pub#reports#Kappen.LR_NC.ps.Z,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
396429,http:##www.medg.lcs.mit.edu#ftp#yeona#scamc93.PS,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
396783,http:##www.pdos.lcs.mit.edu#~dnj#publications#tr735.ps,/Artificial_Intelligence/Theorem_Proving/,Artificial_Intelligence
396884,http:##phobos.cs.ucdavis.edu:8001#papers#gwic.ps.gz,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/,Artificial_Intelligence
397035,http:##or.eng.tau.ac.il:7777#tp.ps.Z,/Artificial_Intelligence/Agents/,Artificial_Intelligence
397229,http:##www-icparc.doc.ic.ac.uk#papers#nogood_learning_for_constraint_satisfact.ps,/Artificial_Intelligence/Planning/,Artificial_Intelligence
397397,http:##roger-rabbit.cs.berkeley.edu#papers#1993#125#Lisp.ps,/Programming/Functional/,Programming
397488,ftp:##ftp.cs.wisc.edu#math-prog#tech-reports#96-02.ps,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/,Artificial_Intelligence
397590,http:##www.aic.nrl.navy.mil#papers#1993#AIC-93-031.ps,/Artificial_Intelligence/Machine_Learning/Rule_Learning/,Artificial_Intelligence
398172,ftp:##ftp.cs.rutgers.edu#pub#allender#cai.ps.Z,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
398173,ftp:##www.cs.rutgers.edu#pub#technical-reports#lcsr-tr-188.ps.Z,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
398278,ftp:##ftp.netcom.com#pub#hb#hbaker#CacheCGC.ps.Z,/Programming/Garbage_Collection/,Programming
398281,ftp:##ftp.netcom.com#pub#hb#hbaker#LimitedRoots.ps.Z,/Programming/Garbage_Collection/,Programming
398612,http:##www.csd.uu.se#~hamfelt#pub#NGCRevised.ps,/Programming/Functional/,Programming
398762,file:##ftp.cis.ohio-state.edu#pub#tech-report#1994#TR22.ps.gz,/Networking/Routing/,Networking
399173,http:##cobar.cs.umass.edu#pubfiles#ir90.ps.gz,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
399211,ftp:##ftp.cs.washington.edu#tr#1993#04#UW-CSE-93-04-08.PS.Z,/Operating_Systems/Realtime/,Operating_Systems
399331,http:##www.math.rutgers.edu#~sontag#FTP_DIR#82cdc.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
399339,http:##www.aic.nrl.navy.mil#~gordon#papers#cogsci96.ps,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/,Artificial_Intelligence
399370,http:##wwwipd.ira.uka.de#~prechelt#Biblio#cupit2_sams98.ps.gz,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
399537,ftp:##osm7.cs.byu.edu#papers#ClassCongruency.ps,/Programming/Object_Oriented/,Programming
399561,ftp:##ftp.cs.cmu.edu#user#hzhang#TON-96-Jun.ps.Z,/Encryption_and_Compression/Compression/,Encryption_and_Compression
399871,http:##www.tns.lcs.mit.edu#~djw#library#ssession.ps.gz,/Networking/Protocols/,Networking
399946,http:##www.cs.umd.edu#users#gagan#papers#icdcs92.ps,/Operating_Systems/Distributed/,Operating_Systems
399994,ftp:##ftp.cs.rochester.edu#pub#u#jag#icra96.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
400000,http:##www.cs.yale.edu#users#toyama#papers#gpaper.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
400324,http:##www.cs.toronto.edu#~mitchell#papers#cook-mitchell.ps,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
400335,http:##www.cs.cornell.edu#home#selman#compute#97.ijcai.challenge.ps,/Artificial_Intelligence/Knowledge_Representation/,Artificial_Intelligence
400356,ftp:##ftp.cs.toronto.edu#pub#radford#ws-fa.ps.Z,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
400377,http:##simon.cs.cornell.edu#Info#Projects#Bernoulli#papers#siam-pp97.ps,/Programming/Compiler_Design/,Programming
400455,http:##www-cse.ucsd.edu#users#gary#pubs#padgett_cogsci96.ps,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
400473,http:##www.cs.utexas.edu#users#ring#TR.AI-93--193.ps.Z,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
400599,http:##www.cs.washington.edu#homes#xqin#tr97-01-02.ps,/Operating_Systems/Memory_Management/,Operating_Systems
400695,http:##www.cs.cornell.edu#Info#People#jackson#papers#tp-in-cd-92.ps.gz,/Artificial_Intelligence/Theorem_Proving/,Artificial_Intelligence
400755,http:##www.isi.edu#soar#johnson#explain.ps,/Artificial_Intelligence/Planning/,Artificial_Intelligence
400802,ftp:##ftp.eecs.umich.edu#people#durfee#daiw93.ps.Z,/Artificial_Intelligence/Agents/,Artificial_Intelligence
400803,http:##www.dfki.de#~bauer#um-ws#Final-Versions#Noh#Noh.ps.gz,/Artificial_Intelligence/Agents/,Artificial_Intelligence
400977,ftp:##ftp.cs.rochester.edu#pub#papers#ai#97.Heeman-Allen.Eurospeech97.ps.gz,/Artificial_Intelligence/Speech/,Artificial_Intelligence
401117,http:##www.cs.cornell.edu#kozen#papers#change.ps,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
401131,http:##www.cs.utah.edu#~cs686#boehm-pldi96.ps,/Programming/Garbage_Collection/,Programming
401133,ftp:##flint.cs.yale.edu#pub#flint#publications#typemapsgc.ps.gz,/Programming/Garbage_Collection/,Programming
401206,ftp:##ftp.csd.abdn.ac.uk#pub#apreece#ECAI96#Nouira.ps,/Artificial_Intelligence/Expert_Systems/,Artificial_Intelligence
401302,http:##www.csl.sri.com#~gong#papers#sisis.ps.gz,/Operating_Systems/Distributed/,Operating_Systems
401504,ftp:##ftp.cs.huji.ac.il#users#transis#thesis#keidar-msc.ps,/Operating_Systems/Distributed/,Operating_Systems
401599,http:##www.eecs.umich.edu#techreports#systems#control_group#cgr63.ps.Z,/Data_Structures__Algorithms_and_Theory/Formal_Languages/,Data_Structures__Algorithms_and_Theory
401673,http:##www.speech.sri.com#people#konig#papers#nips92.ps,/Artificial_Intelligence/Speech/,Artificial_Intelligence
401807,http:##www.cs.umass.edu#~lerner#ASEpaper.ps,/Databases/Object_Oriented/,Databases
401828,http:##www.ai.mit.edu#people#polina#Papers#motion.ps,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
401831,ftp:##whitechapel.media.mit.edu#pub#tech-reports#TR-220.ps.Z,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
402159,http:##ana-www.lcs.mit.edu#anaweb#ps-papers#tr-659.ps,/Networking/Internet/,Networking
402239,http:##www.cs.purdue.edu#homes#palsberg#paper#ipl93.ps.gz,/Data_Structures__Algorithms_and_Theory/Logic/,Data_Structures__Algorithms_and_Theory
402618,http:##www.cs.wustl.edu#~schmidt#ieeecomm.ps.gz,/Operating_Systems/Distributed/,Operating_Systems
402622,http:##www.cs.wisc.edu#~cs740-1#papers#corba.ps,/Human_Computer_Interaction/Multimedia/,Human_Computer_Interaction
402960,http:##www.cs.ucsb.edu#oocsb#self#papers#papers.ps.Z,/Programming/Object_Oriented/,Programming
403061,ftp:##ftp.cs.umd.edu#pub#papers#papers#3737#3737.ps.Z,/Programming/Compiler_Design/,Programming
403064,http:##www.cs.wisc.edu#wpis#papers#tr1296.ps,/Programming/Debugging/,Programming
403190,ftp:##ftp.cs.helsinki.fi#pub#Reports#by_Project#Vital#ALCHEMIST_-_an_object-orinted_tool_to_build_transformations_between_Heterogeneous_Data_Representations.ps.gz,/Programming/Software_Development/,Programming
403193,ftp:##ftp.cs.helsinki.fi#pub#Reports#by_Project#Vital#Cooperation_of_KBS_Development_Environments_and_CASE_Environments.ps.gz,/Programming/Software_Development/,Programming
403210,ftp:##ftp.cs.utexas.edu#pub#mooney#papers#qdocs-ijcai95sub.ps.Z,/Artificial_Intelligence/Expert_Systems/,Artificial_Intelligence
403232,ftp:##ic.eecs.berkeley.edu#pub#Thesis#chrisl.ps.Z,/Hardware_and_Architecture/Logic_Design/,Hardware_and_Architecture
403262,http:##www.cs.iastate.edu#tech-reports#TR94-01.ps,/Programming/Object_Oriented/,Programming
403571,http:##www.cs.rice.edu#CS#PLT#packages#zodiac#zodiac.ps.gz,/Programming/Garbage_Collection/,Programming
403596,http:##www.cs.wisc.edu#~ramasamy#paper#cache.ps,/Databases/Query_Evaluation/,Databases
403604,http:##www.cs.columbia.edu#~kar#pubsk#fastcube.ps,/Databases/Query_Evaluation/,Databases
404250,ftp:##ftp.cs.yale.edu#pub#xvision#doc#xvision.ps.Z,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
404400,ftp:##ftp.cs.buffalo.edu#pub#tech-reports#95-48.ps.Z,/Hardware_and_Architecture/Logic_Design/,Hardware_and_Architecture
404759,http:##www.cs.ucsb.edu#TRs#techreports#TRCS93-17.ps,/Databases/Concurrency/,Databases
404779,ftp:##ftp.cs.columbia.edu#reports#reports-1993#cucs-006-93.ps.gz,/Databases/Concurrency/,Databases
404786,ftp:##ftp.cse.ogi.edu#pub#esr#reports#hdsi.ps.gz,/Databases/Concurrency/,Databases
404968,ftp:##ftp.cs.umd.edu#pub#papers#papers#3463#3463.ps.Z,/Databases/Relational/,Databases
405420,http:##www.cs.orst.edu#~reddyc#pubs#ijcai-ilp97.ps,/Artificial_Intelligence/Machine_Learning/Rule_Learning/,Artificial_Intelligence
405577,ftp:##ftp.cs.kun.nl#pub#SoftwEng.InfSyst#articles#EIS-CASE.ps.Z,/Databases/Temporal/,Databases
406045,ftp:##ftp.cis.ohio-state.edu#pub#anish#papers#timed-infoexch.ps.gz,/Operating_Systems/Fault_Tolerance/,Operating_Systems
406161,http:##www.cs.umd.edu#users#ericp#persistent-metadata.ps,/Artificial_Intelligence/Knowledge_Representation/,Artificial_Intelligence
406436,http:##www.isr.ist.utl.pt#~jasv#vislab#publications#ps#94-irs-medusa.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
406499,http:##www.cs.uoregon.edu#~chundhau#research#tr-94-27.ps.Z,/Human_Computer_Interaction/Graphics_and_Virtual_Reality/,Human_Computer_Interaction
406532,http:##www.research.att.com#library#trs#TRs#98#98.6#98.6.1.body.ps,/Encryption_and_Compression/Compression/,Encryption_and_Compression
406647,http:##www.math.tau.ac.il#~mansour#papers#fourier-survey.ps.gz,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
406677,http:##www.cs.bu.edu#techreports#93-014-scc-delayed-commit.ps.Z,/Databases/Concurrency/,Databases
406845,http:##www.cs.brown.edu#people#tld#postscript#LejterandDeanIEEE-EXPERT-96.ps,/Artificial_Intelligence/Agents/,Artificial_Intelligence
406905,http:##ana-www.lcs.mit.edu#anaweb#ps-papers#TPRC2-0.ps,/Networking/Internet/,Networking
406914,ftp:##ftp-pubs.lcs.mit.edu#pub#lcs-pubs#tr.outbox#MIT-LCS-TR-679.ps.gz,/Networking/Routing/,Networking
406934,ftp:##ftp.icsi.berkeley.edu#pub#techreports#1992#tr-92-018.ps.gz,/Networking/Routing/,Networking
406966,http:##www.cs.columbia.edu#~sal#hpapers#ML98-cost.ps.gz,/Artificial_Intelligence/Data_Mining/,Artificial_Intelligence
407057,http:##www.cs.ucsd.edu#users#russell#average.ps,/Encryption_and_Compression/Encryption/,Encryption_and_Compression
407167,http:##www.cs.utexas.edu#users#dagh#Papers#hicss.ps,/Hardware_and_Architecture/High_Performance_Computing/,Hardware_and_Architecture
407217,ftp:##ftp.cse.cuhk.edu.hk#pub#techreports#95#tr-95-1.ps.gz,/Programming/Logic/,Programming
407746,ftp:##ftp.cs.washington.edu#tr#1996#02#UW-CSE-96-02-03.PS.Z,/Operating_Systems/Memory_Management/,Operating_Systems
407857,http:##ptolemy.eecs.berkeley.edu#~yun#Papers#asv95.ps,/Encryption_and_Compression/Compression/,Encryption_and_Compression
407894,ftp:##theory.lcs.mit.edu#pub#cilk#astark-thesis.ps.gz,/Programming/Debugging/,Programming
408019,file:##ftp.cis.ohio-state.edu#pub#tech-report#1992#TR09.ps.gz,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
408432,ftp:##ftp.cs.toronto.edu#pub#kbms#proofs.ps.Z,/Databases/Concurrency/,Databases
408473,ftp:##ftp.cs.toronto.edu#pub#kbms#edbt96.ps.Z,/Databases/Temporal/,Databases
408568,http:##www.gia.ist.utl.pt#~pedrod#mlc98.ps.gz,/Artificial_Intelligence/Machine_Learning/Theory/,Artificial_Intelligence
408795,ftp:##ftp.cs.uah.edu#techreports#TR-UAH-CS-1997-03.ps,/Programming/Software_Development/,Programming
408885,http:##www.cs.wustl.edu#cs#techreports#1991#wucs-91-25.ps.Z,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/,Artificial_Intelligence
408947,http:##www.cs.washington.edu#homes#leveson#papers#critics.ps,/Operating_Systems/Fault_Tolerance/,Operating_Systems
409255,http:##www.math.rutgers.edu#~sontag#FTP_DIR#f8.ps.gz,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
409406,http:##www.cs.columbia.edu#~mauricio#papers#pdis94.ps,/Databases/Performance/,Databases
409411,http:##www.cs.columbia.edu:80#~sal#hpapers#mpjourn.ps,/Data_Structures__Algorithms_and_Theory/Sorting/,Data_Structures__Algorithms_and_Theory
409584,http:##www.cs.gatech.edu#grads#b#Tucker.Balch#papers#euromicro.ps.Z,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
409711,http:##www-graphics.stanford.edu#papers#combine#gamma-fixed#paper-small.ps,/Human_Computer_Interaction/Graphics_and_Virtual_Reality/,Human_Computer_Interaction
409725,http:##www.cs.pitt.edu#~berson#papers#TR94-10.ps,/Artificial_Intelligence/Machine_Learning/Rule_Learning/,Artificial_Intelligence
409746,http:##laser.cs.umass.edu#ftp#language_processing#ada_language#IRIS-Ada_Reference.ps.Z,/Programming/Functional/,Programming
409826,http:##graphics.lcs.mit.edu#~becca#research#CityScape#main.ps.gz,/Human_Computer_Interaction/Graphics_and_Virtual_Reality/,Human_Computer_Interaction
409831,http:##www.cs.washington.edu#research#projects#safety#www#papers#hessd98.ps,/Human_Computer_Interaction/Interface_Design/,Human_Computer_Interaction
410163,http:##www-cad.eecs.berkeley.edu#~orna#publications#spin96.ps.Z,/Data_Structures__Algorithms_and_Theory/Logic/,Data_Structures__Algorithms_and_Theory
410371,http:##www.cs.colorado.edu#homes#cai#public_html#papers#cai93.ps.gz,/Data_Structures__Algorithms_and_Theory/Computational_Geometry/,Data_Structures__Algorithms_and_Theory
410681,http:##www.cs.iastate.edu#tech-reports#TR91-14.ps,/Programming/Object_Oriented/,Programming
410854,http:##www.cs.utexas.edu#users#yau#papers#sigcomm97.ps,/Networking/Protocols/,Networking
410948,ftp:##ftp.cs.utah.edu#pub#sweden.ps.Z,/Databases/Relational/,Databases
411005,ftp:##ftp.idsia.ch#pub#juergen#guess.ps.gz,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
411052,ftp:##ic.eecs.berkeley.edu#pub#Memos_Conference#iwls95.FKB.ps.gz,/Hardware_and_Architecture/Logic_Design/,Hardware_and_Architecture
411092,ftp:##ftp.cse.unsw.edu.au#pub#users#mike#mbainphdthesis.ps.gz,/Artificial_Intelligence/Machine_Learning/Rule_Learning/,Artificial_Intelligence
411170,http:##www.cs.wisc.edu#~zhichen#papers#jpdc.ps.gz,/Operating_Systems/Memory_Management/,Operating_Systems
411184,ftp:##ftp.cs.toronto.edu#pub#bonner#papers#reuse#pods92.ps,/Databases/Deductive/,Databases
411324,http:##theory.lcs.mit.edu#~shanir#gls.ps,/Operating_Systems/Memory_Management/,Operating_Systems
411417,ftp:##ftp.cs.rochester.edu#pub#u#rao#papers#local.ps.Z,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
411430,http:##www.cs.washington.edu#homes#anhai#papers#doan-macrops.ps.Z,/Artificial_Intelligence/Planning/,Artificial_Intelligence
411766,http:##www.ai.sri.com#~martin#papers#broker#paam97#broker.ps.gz,/Artificial_Intelligence/Agents/,Artificial_Intelligence
411767,ftp:##ftp.speech.sri.com#pub#people#julia#papers#cmc98-2.ps.gz,/Artificial_Intelligence/Speech/,Artificial_Intelligence
412038,http:##www.neci.nj.nec.com#homepages#giles#papers#NNSP97.comp.arch.long-term.dependencies.ps.Z,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
412092,http:##www.erg.sri.com#people#nina#papers#infocom94.ps,/Encryption_and_Compression/Compression/,Encryption_and_Compression
412361,http:##www.cs.wustl.edu#~schmidt#JSAC-99.ps.gz,/Human_Computer_Interaction/Multimedia/,Human_Computer_Interaction
412366,http:##www-ccs.cs.umass.edu#recpub-rts#rtas98.ps,/Human_Computer_Interaction/Multimedia/,Human_Computer_Interaction
412492,ftp:##ftp.cs.virginia.edu#pub#techreports#CS-94-04.ps.Z,/Operating_Systems/Realtime/,Operating_Systems
412501,http:##www.cs.rice.edu:80#~hristo#maxplanar.ps.Z,/Data_Structures__Algorithms_and_Theory/Computational_Geometry/,Data_Structures__Algorithms_and_Theory
413032,ftp:##borneo.gmd.de#pub#as#janus#pre_2.ps,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
413318,http:##www.cs.wustl.edu#cs#techreports#1996#wucs-96-20.ps.Z,/Human_Computer_Interaction/Multimedia/,Human_Computer_Interaction
413660,ftp:##ftpipr.ira.uka.de#pub#papers#1994#airtc94thl.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
413828,ftp:##ftp.cs.rochester.edu#pub#papers#ai#93.tr421.computational_theory_of_lexical_relatedness.ps.Z,/Artificial_Intelligence/NLP/,Artificial_Intelligence
414149,http:##www.ai.mit.edu#~mpf#ocean#mspaper.ps,/Operating_Systems/Distributed/,Operating_Systems
414190,http:##www.umiacs.umd.edu#users#resnik#pubs#left-corner.ps.gz,/Artificial_Intelligence/NLP/,Artificial_Intelligence
414585,http:##www.ai.mit.edu#people#shivers#os-gc.ps,/Programming/Garbage_Collection/,Programming
414674,http:##www.cms.dmu.ac.uk#~drs#public_fp#papers#overloading-evaluators.ps,/Programming/Functional/,Programming
414706,http:##www.cms.dmu.ac.uk#~drs#public_fp#papers#pldi93.ps,/Programming/Functional/,Programming
414973,http:##www.cs.umd.edu#users#bultan#papers#jpdc92.ps,/Hardware_and_Architecture/VLSI/,Hardware_and_Architecture
415658,http:##www.cs.huji.ac.il#papers#IP#tensor.ps.gz,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
415693,http:##euler.mcs.utulsa.edu#~corcoran#ps#wine.ps,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/,Artificial_Intelligence
415813,ftp:##ftp.cs.uu.nl#pub#RUU#CS#techreps#CS-1994#1994-29.ps.gz,/Data_Structures__Algorithms_and_Theory/Computational_Geometry/,Data_Structures__Algorithms_and_Theory
415852,http:##csg-www.lcs.mit.edu#Users#shail#papers#bar-fpca95.ps.Z,/Programming/Functional/,Programming
416004,http:##www.pdos.lcs.mit.edu#~skgupta#papers#thesis.ps,/Operating_Systems/Memory_Management/,Operating_Systems
416040,http:##www.cs.cornell.edu#Info#People#basu#papers#hpca97.ps,/Networking/Protocols/,Networking
416082,http:##www.tns.lcs.mit.edu#~djw#library#seltzer.hotos.95.ps.gz,/Networking/Internet/,Networking
416200,ftp:##ic.eecs.berkeley.edu#pub#Papers_Talks#Analog_Group#PostScript#ICVC91_malavasi.ps.Z,/Hardware_and_Architecture/Logic_Design/,Hardware_and_Architecture
416455,ftp:##ftp.aic.nrl.navy.mil#pub#schultz#papers#isram96.ps.gz,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/,Artificial_Intelligence
416713,ftp:##ftp.cs.utexas.edu#pub#boyer#cli-reports#052.ps,/Programming/Functional/,Programming
416867,http:##www.lsi.upc.es#dept#techreps#ps#R93-12.ps.gz,/Artificial_Intelligence/Machine_Learning/Theory/,Artificial_Intelligence
416947,http:##www.csl.sri.com#~gong#papers#optimal-protocols.ps.gz,/Encryption_and_Compression/Encryption/,Encryption_and_Compression
416964,http:##siesta.cs.wustl.edu#~sck#ps#ijcnn-raam.ps,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
417017,http:##www.aic.nrl.navy.mil#~aha#papers#aha-ilpbook-preprint.ps,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
417146,ftp:##dimacs.rutgers.edu#pub#dimacs#TechnicalReports#TechReports#1995#95-32.ps.gz,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
417149,ftp:##dimacs.rutgers.edu#pub#dimacs#TechnicalReports#TechReports#1995#95-30.ps.gz,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
417466,http:##www.math.rutgers.edu#~sontag#FTP_DIR#oss.ps.gz,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
417609,http:##www.isi.edu#isd#LOOM#papers#macgregor#florida.ps,/Artificial_Intelligence/Knowledge_Representation/,Artificial_Intelligence
417614,http:##www.cs.tu-berlin.de#techreports#kit#documents#Quantz#ecai92.ps.gz,/Artificial_Intelligence/NLP/,Artificial_Intelligence
417682,http:##www.umiacs.umd.edu#users#lsd#papers#europar.ps.Z,/Databases/Object_Oriented/,Databases
418180,http:##www.cse.ogi.edu#~dhansen#papers#ssdbm94.ps.gz,/Databases/Object_Oriented/,Databases
418187,http:##www.cs.wisc.edu#~fischer#ftp#pub#tech-reports#ncstrl.uwmadison#CS-TR-95-1278#CS-TR-95-1278.ps.Z,/Databases/Object_Oriented/,Databases
418371,http:##www.eecs.umich.edu#HPS#pub#indir_isca24.ps,/Hardware_and_Architecture/Microprogramming/,Hardware_and_Architecture
418378,http:##www.eecs.umich.edu#HPS#pub#tc_tech_report.ps,/Hardware_and_Architecture/Microprogramming/,Hardware_and_Architecture
418527,http:##www.merl.com#reports#TR96-02a#TR96-02a.ps.gz,/Human_Computer_Interaction/Graphics_and_Virtual_Reality/,Human_Computer_Interaction
